match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version,home_team_name,away_team_name
18243,2016-05-28,20:45:00.000,Europe - Champions League,2015/2016,Real Madrid,Atlético Madrid,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,Final,Stadio Giuseppe Meazza    ,Mark Clattenburg,Zinédine Zidane,Diego Pablo Simeone,1.0.3,,,Real Madrid,Atlético Madrid
